ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,local,eficiencia
2015,8/29/2015,21,Estádio Jornalista Mário Filho,Franscisco Carlos do Nascimento,17940.0,78838.0,vasco da gama,figueirense fc,,,20.0,14.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2015,9/6/2015,23,Estádio Jornalista Mário Filho,Elmo Alves Resende Cunha,8768.0,78838.0,vasco da gama,atlético-mg,,,20.0,2.0,,,,,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2015,9/13/2015,25,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,10805.0,78838.0,vasco da gama,atlético-pr,,,20.0,5.0,,,,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2015,9/20/2015,27,Estádio São Januário,Héber Lopes,19128.0,24584.0,vasco da gama,sport recife,,,20.0,10.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2015,10/16/2015,30,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,22827.0,24584.0,vasco da gama,chapecoense,,,19.0,14.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,10/25/2015,32,Estádio Jornalista Mário Filho,Marcelo Aparecido Ribeiro de Souza,17442.0,78838.0,vasco da gama,grêmio,,,20.0,3.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,11/1/2015,33,Estádio Olímpico Nilton Santos,Luiz Flávio de Oliveira,11957.0,46931.0,vasco da gama,fluminense,,,20.0,13.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2015,11/20/2015,35,Estádio São Januário,Anderson Daronco,19225.0,24584.0,vasco da gama,corinthians,,,19.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,11/29/2015,37,Estádio São Januário,Leandro Pedro Vuaden,10614.0,24584.0,vasco da gama,santos fc,,,18.0,6.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2015,5/17/2015,2,Estádio Orlando Scarpelli,Thiago Duarte Peixoto,11004.0,19908.0,figueirense fc,vasco da gama,Argel Fucks,Doriva,19.0,13.0,9850000.0,10250000.0,25.8,28.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,10/27/2013,31,Estádio Moisés Lucarelli,Sandro Ricci,13349.0,,ponte preta,vasco da gama,,,19.0,17.0,,,,,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2013,11/17/2013,35,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,19207.0,68000.0,corinthians,vasco da gama,Tite,Adilson Batista,10.0,18.0,22700000.0,7000000.0,28.1,27.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,9/6/2013,18,Arena de Pernambuco,Jailson Macedo Freitas,8153.0,,náutico,vasco da gama,Jorginho,Dorival Júnior,20.0,13.0,4350000.0,8300000.0,26.0,25.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2013,7/21/2013,8,Estádio Jornalista Mário Filho,Marcelo de Lima Henrique,46860.0,,fluminense,vasco da gama,Abel Braga,Dorival Júnior,9.0,16.0,35000000.0,7850000.0,28.9,26.9,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2013,5/30/2013,2,Estádio Cícero Pompeu de Toledo,Márcio Chagas da Silva,8079.0,,são paulo,vasco da gama,Ney Franco,Paulo Autuori,4.0,7.0,17200000.0,8800000.0,26.9,27.1,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2013,5/25/2013,1,Estádio São Januário,Elmo Alves Resende Cunha,11099.0,24584.0,vasco da gama,portuguesa,Paulo Autuori,Edson Pimenta,7.0,20.0,6850000.0,4000000.0,26.3,29.4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,6/6/2013,4,Estádio General Sílvio Raulino de Oliveira,Raphael Claus,2744.0,,vasco da gama,atlético-mg,Paulo Autuori,Cuca,14.0,9.0,9100000.0,15550000.0,27.2,29.6,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,11/13/2013,34,Arena do Grêmio,Franscisco Carlos do Nascimento,16863.0,60540.0,grêmio,vasco da gama,Renato Gaúcho,Adilson Batista,3.0,15.0,20550000.0,7150000.0,28.4,28.1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2013,7/14/2013,7,Estádio Nacional de Brasília Mané Garrincha,Grazianni Maciel Rocha,61767.0,,vasco da gama,flamengo,Dorival Júnior,Mano Menezes,14.0,20.0,10200000.0,18950000.0,26.4,27.9,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2013,8/9/2013,12,Estádio São Januário,Emerson de Almeida Ferreira,9347.0,,vasco da gama,ponte preta,Dorival Júnior,Paulo César Carpegiani,11.0,16.0,7600000.0,3400000.0,26.1,26.8,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2013,8/25/2013,16,Estádio Nacional de Brasília Mané Garrincha,Héber Lopes,21627.0,,vasco da gama,corinthians,Dorival Júnior,Tite,13.0,3.0,8150000.0,25750000.0,27.4,29.4,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,casa,
2013,9/8/2013,19,Estádio São Januário,Leandro Pedro Vuaden,11832.0,,vasco da gama,atlético-pr,Dorival Júnior,Vágner Mancini,11.0,2.0,7400000.0,4600000.0,25.4,26.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2013,9/15/2013,21,Estádio São Januário,Héber Lopes,10961.0,,vasco da gama,são paulo,Dorival Júnior,Muricy Ramalho,12.0,17.0,7950000.0,27650000.0,25.7,27.7,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2013,10/18/2013,29,Estádio Cláudio Moacyr de Azevedo,Wilson Luiz Seneme,7766.0,,vasco da gama,goiás ec,Dorival Júnior,Enderson Moreira,16.0,8.0,8250000.0,5150000.0,25.5,27.5,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2013,8/2/2013,10,Estádio do Governo do Estado de Goiás,Marcos André Gomes da Penha,18136.0,,goiás ec,vasco da gama,Enderson Moreira,Dorival Júnior,11.0,9.0,5750000.0,10100000.0,26.7,26.7,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2013,8/11/2013,13,Estádio Major Antônio Couto Pereira,Leandro Pedro Vuaden,19140.0,,coritiba fc,vasco da gama,Marquinhos Santos,Dorival Júnior,3.0,12.0,6900000.0,7000000.0,28.2,27.3,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2013,8/15/2013,14,Estádio Urbano Caldeira,Edivaldo Elias da Silva,3898.0,,santos fc,vasco da gama,Claudinei Oliveira,Dorival Júnior,10.0,11.0,13150000.0,9450000.0,27.6,24.4,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,9/29/2013,24,Arena Fonte Nova,Wilson Luiz Seneme,31946.0,,ec bahia,vasco da gama,Cristóvão Borges,Dorival Júnior,12.0,16.0,4800000.0,6800000.0,24.7,27.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,12/1/2013,37,Estádio Jornalista Mário Filho,Anderson Daronco,55914.0,60000.0,vasco da gama,náutico,,,17.0,20.0,,,,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,6/1/2013,3,Estádio Manoel Barradas,Héber Lopes,11535.0,,ec vitória,vasco da gama,Caio Júnior,Paulo Autuori,3.0,12.0,4800000.0,6950000.0,27.0,27.1,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2013,9/12/2013,20,Estádio Doutor Osvaldo Texeira Duarte,Claudio Francisco Lima e Silva,4207.0,,portuguesa,vasco da gama,Guto Ferreira,Dorival Júnior,18.0,11.0,4600000.0,7450000.0,29.6,25.4,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2013,6/8/2013,5,Estádio General Sílvio Raulino de Oliveira,Marcelo Aparecido Ribeiro de Souza,3986.0,,vasco da gama,ec bahia,Paulo Autuori,Cristóvão Borges,10.0,7.0,7750000.0,3900000.0,26.5,26.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,empate,casa,
2013,11/2/2013,32,Estádio Cláudio Moacyr de Azevedo,Márcio Chagas da Silva,6615.0,,vasco da gama,coritiba fc,Adilson Batista,Péricles Chamusca,17.0,12.0,6400000.0,6250000.0,28.2,27.1,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,11/10/2013,33,Estádio Jornalista Mário Filho,Wilton Sampaio,56756.0,,vasco da gama,santos fc,Adilson Batista,Claudinei Oliveira,16.0,9.0,6200000.0,21450000.0,27.7,26.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,empate,casa,
2013,7/27/2013,9,Estádio São Januário,Márcio Chagas da Silva,18304.0,,vasco da gama,criciúma ec,Dorival Júnior,Vadão,12.0,13.0,7850000.0,4650000.0,26.9,27.1,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,8/4/2013,11,Estádio Jornalista Mário Filho,Wagner do Nascimento Magalhães,33419.0,,vasco da gama,botafogo,Dorival Júnior,Oswaldo de Oliveira,10.0,1.0,9100000.0,11100000.0,28.5,26.9,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2013,8/18/2013,15,Estádio São Januário,Wilton Sampaio,15781.0,,vasco da gama,grêmio,Dorival Júnior,Renato Gaúcho,10.0,5.0,8950000.0,19750000.0,27.6,27.2,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2013,9/19/2013,22,Estádio São Januário,Celio Amorim,5624.0,,vasco da gama,ec vitória,Dorival Júnior,Ney Franco,15.0,11.0,8650000.0,5350000.0,28.1,28.4,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2013,10/10/2013,27,Estádio Aderbal Ramos da Silva,Wagner do Nascimento Magalhães,8245.0,17800.0,vasco da gama,fluminense,Dorival Júnior,Vanderlei Luxemburgo,17.0,10.0,8250000.0,19500000.0,24.7,26.2,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,10/6/2013,26,Estádio Nacional de Brasília Mané Garrincha,Ricardo Marques Ribeiro,34597.0,,flamengo,vasco da gama,Jayme de Almeida,Dorival Júnior,14.0,15.0,15550000.0,6900000.0,28.2,26.6,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,9/22/2013,23,Estádio Raimundo Sampaio,André Luiz de Freitas Castro,12834.0,,atlético-mg,vasco da gama,Cuca,Dorival Júnior,6.0,15.0,21350000.0,6950000.0,30.1,29.2,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2013,7/7/2013,6,Estádio Francisco Stédile,Ricardo Marques Ribeiro,2858.0,,internacional,vasco da gama,Dunga,Paulo Autuori,10.0,9.0,10900000.0,8100000.0,30.8,25.7,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2013,10/13/2013,28,Estádio Heriberto Hülse,André Luiz de Freitas Castro,13158.0,,criciúma ec,vasco da gama,Argel Fucks,Dorival Júnior,18.0,16.0,5500000.0,8700000.0,28.0,25.5,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2013,11/23/2013,36,Estádio Jornalista Mário Filho,Marcos André Gomes da Penha,38654.0,50000.0,vasco da gama,cruzeiro,Adilson Batista,Marcelo Oliveira,18.0,1.0,6250000.0,16400000.0,26.3,25.6,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2013,10/4/2013,25,Estádio Cláudio Moacyr de Azevedo,Luiz Flávio de Oliveira,10220.0,,vasco da gama,internacional,Dorival Júnior,Dunga,17.0,6.0,6800000.0,9950000.0,27.2,29.9,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2013,12/8/2013,38,Arena Joinville,Ricardo Marques Ribeiro,8978.0,41456.0,atlético-pr,vasco da gama,Vágner Mancini,Adilson Batista,3.0,16.0,5400000.0,6750000.0,26.9,26.9,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2013,10/20/2013,30,Estádio Jornalista Mário Filho,Wilton Sampaio,15152.0,,botafogo,vasco da gama,Oswaldo de Oliveira,Dorival Júnior,4.0,17.0,7150000.0,6650000.0,23.7,25.4,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,empate,fora,
2013,9/1/2013,17,Estádio Governador Magalhães Pinto,Flávio Rodrigues Guerra,17071.0,,cruzeiro,vasco da gama,Marcelo Oliveira,Dorival Júnior,1.0,13.0,25600000.0,8400000.0,27.4,26.8,5.0,3.0,3.0,3.0,,,,,,,,,,,,,,,derrota,fora,
2012,6/10/2012,4,Estádio Governador Roberto Santos,Anderson Daronco,17908.0,,ec bahia,vasco da gama,Falcão,Cristóvão Borges,15.0,1.0,4150000.0,15250000.0,25.6,29.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,vitoria,fora,
2012,6/17/2012,5,Allianz Parque,Leandro Pedro Vuaden,6651.0,,palmeiras,vasco da gama,Luiz Felipe Scolari,Cristóvão Borges,19.0,1.0,16800000.0,23500000.0,26.7,28.7,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2012,12/2/2012,38,Estádio Jornalista Mário Filho,Grazianni Maciel Rocha,8779.0,,fluminense,vasco da gama,Abel Braga,Gaúcho,1.0,6.0,8100000.0,6350000.0,24.4,23.6,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2012,5/26/2012,2,Estádio Doutor Osvaldo Texeira Duarte,Héber Lopes,4638.0,21004.0,portuguesa,vasco da gama,Geninho,Cristóvão Borges,10.0,3.0,5000000.0,16900000.0,25.9,26.2,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2012,7/18/2012,10,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,10428.0,,são paulo,vasco da gama,Ney Franco,Cristóvão Borges,6.0,2.0,30000000.0,20400000.0,24.7,27.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2012,10/27/2012,33,Estádio Municipal Paulo Machado de Carvalho,Leandro Pedro Vuaden,24376.0,,corinthians,vasco da gama,Tite,Marcelo Oliveira,8.0,5.0,28150000.0,11350000.0,28.0,27.7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2012,9/23/2012,26,Estádio Moisés Lucarelli,Franscisco Carlos do Nascimento,7161.0,,ponte preta,vasco da gama,Guto Ferreira,Marcelo Oliveira,11.0,4.0,4000000.0,17500000.0,26.2,29.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2012,10/6/2012,28,Estádio Serra Dourada,Raphael Claus,13212.0,,atlético-go,vasco da gama,Arthur Neto,Marcelo Oliveira,20.0,4.0,3650000.0,19150000.0,27.9,29.2,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2012,8/12/2012,16,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,19650.0,,atlético-mg,vasco da gama,Cuca,Cristóvão Borges,1.0,2.0,22350000.0,17750000.0,27.9,27.6,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2012,8/8/2012,15,Estádio Adelmar da Costa Carvalho,Guilherme Ceretta de Lima,13786.0,,sport recife,vasco da gama,Vágner Mancini,Cristóvão Borges,15.0,2.0,4350000.0,17750000.0,26.7,27.6,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2012,7/28/2012,13,Estádio Beira-Rio,Wilson Luiz Seneme,15462.0,,internacional,vasco da gama,Fernandão,Cristóvão Borges,5.0,2.0,13150000.0,15600000.0,28.7,27.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2012,6/23/2012,6,Estádio São Januário,André Luiz de Freitas Castro,18337.0,,vasco da gama,cruzeiro,Cristóvão Borges,Celso Roth,1.0,2.0,24000000.0,19550000.0,27.3,28.5,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2012,7/25/2012,12,Estádio São Januário,Wagner do Nascimento Magalhães,21812.0,,vasco da gama,botafogo,Cristóvão Borges,Oswaldo de Oliveira,2.0,8.0,15850000.0,17000000.0,27.6,27.8,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2012,8/5/2012,14,Estádio São Januário,Paulo Henrique de Godoy Bezerra,19418.0,,vasco da gama,corinthians,Cristóvão Borges,Tite,2.0,9.0,11000000.0,21900000.0,27.4,27.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2012,8/16/2012,17,Estádio São Januário,Jailson Macedo Freitas,7432.0,,vasco da gama,coritiba fc,Cristóvão Borges,Marcelo Oliveira,3.0,15.0,9250000.0,4750000.0,27.5,26.4,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,empate,casa,
2012,8/25/2012,19,Estádio São Januário,Marcelo de Lima Henrique,13533.0,,vasco da gama,fluminense,Cristóvão Borges,Abel Braga,3.0,2.0,16750000.0,32750000.0,27.0,27.3,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2012,9/9/2012,23,Estádio São Januário,Raphael Claus,7802.0,,vasco da gama,ec bahia,Cristóvão Borges,Jorginho,4.0,15.0,8600000.0,4900000.0,26.1,27.5,0.0,4.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2012,10/10/2012,29,Estádio São Januário,Elmo Alves Resende Cunha,11182.0,,vasco da gama,são paulo,Marcelo Oliveira,Ney Franco,4.0,5.0,12150000.0,39000000.0,29.1,26.6,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
